season,week,game_id,team,opponent,player_clean_key,market_spread,market_abs_spread,market_total,market_team_implied,market_opp_implied,market_moneyline,is_home,actual_pass_yards,pred_pass_yards,actual_attempts,pred_attempts,actual_ypa,pred_ypa,attempts_raw,ypa_contextual,m64_pass_raw_reference,m64_pass_raw_point_product,pred_point_product,pass_residual_actual_minus_pred,attempt_residual_actual_minus_pred,ypa_residual_actual_minus_pred,abs_pass_error,cat75,cat100,volume_yard_contribution,efficiency_yard_contribution,interaction_yard_contribution,mc_point_product_remainder,mechanism,recoverability,m64_pred_drives,m64_pred_plays_per_drive,m64_pred_dropback_rate_neutral,m64_pred_dropback_rate_gamescript,m64_pred_attempt_conversion,m64_pred_qb_attempt_share,m64_attempts_generative_neutral,m64_attempts_generative_gamescript,m64_pass_generative_neutral,m64_pass_generative_gamescript,m64_actual_team_drives,m64_actual_plays_per_drive,m64_actual_dropback_rate,m64_actual_attempt_conversion,m64_actual_team_pass_attempts,m64_actual_qb_attempt_share,m65_actual_neutral_share,m65_actual_trailing_share,m65_actual_leading_share,m65_actual_neutral_dropback_rate,m65_actual_trailing_dropback_rate,m65_actual_leading_dropback_rate,m65_pred_neutral_share,m65_pred_trailing_share,m65_pred_leading_share,m65_pred_neutral_dropback_rate,m65_pred_trailing_dropback_rate,m65_pred_leading_dropback_rate,m65_pred_dropback_rate,m65_attempts_state_ridge,m65_pass_state_ridge,opening_first15_dbr_mean8,opening_q1_dbr_mean8,playcaller_opening_first15_dbr_mean8,playcaller_opening_q1_dbr_mean8,playcaller_changed_since_last_game,playcaller_prior_games_allteams,playcaller_prior_games_team,playcaller_new_to_team,opp_coverage_man_rate,opp_coverage_zone_rate,opp_pressure_rate_generated,opp_def_pass_epa,opp_success_rate_def,opponent_force_pass,opp_explosive_play_rate_allowed,actual_drives,actual_scrimmage_plays,actual_plays_per_drive,actual_dropbacks,actual_pbp_pass_attempts,actual_dropback_rate,actual_attempt_conversion,actual_first10_dbr,actual_first15_dbr,actual_first_drive_dbr,actual_first2drives_dbr,actual_q1_dbr,actual_first_half_dbr,actual_first15_vs_rest_dbr,actual_neutral_share,actual_trailing8_share,actual_leading8_share,actual_neutral_dbr,actual_trailing8_dbr,actual_leading8_dbr,actual_rush_epa,actual_pass_epa,actual_rush_success,actual_pass_success,actual_sack_rate,actual_scramble_rate,actual_turnovers,realized_def_man_rate,realized_def_zone_rate,realized_def_box_mean,realized_def_heavy_box_rate,realized_def_light_box_rate,realized_def_pass_rushers_mean,realized_def_pressure_rate,realized_cover0_rate,realized_cover1_rate,realized_cover2_rate,realized_cover3_rate,realized_cover4_rate,realized_cover6_rate,trailing_share_surprise,leading_share_surprise,opening_baseline_playcaller,opening_deviation_vs_playcaller,opening_regime
2024,12,2024_12_KC_CAR,KC,CAR,patrickmahomes,11,11,43,16,27,-700,0,269,270.1048232,37,34.56481906,7.27027027,7.784975236,34.56481906,7.784975236,270.1048232,269.0862604,269.0862604,-1.104823236,2.435180938,-0.5147049654,1.104823236,False,False,18.95782329,-17.790684,-1.25339972,-1.018562809,other_volume_or_mixed,unresolved,10.6363204,6.289818263,0.5787826839,0.6346758248,0.9483431435,0.99,36.35345907,39.86411871,283.0107786,310.341177,8,8.5,0.6911764706,0.8936170213,42,0.880952381,0.8235294118,0,0.1764705882,0.7142857143,,0.5833333333,0.6513482673,0.1956967521,0.1529549806,0.5724403649,0.7105031581,0.4273721386,0.5772698974,36.25844064,282.2710625,0.6,0.631109944,0.6,0.631109944,0,27,27,0,0.5733119185,0.4266880815,0.09706584325,0.1235540356,0.4726126229,0.8071438515,0.04923627988,8,68,8.5,47,42,0.6911764706,0.8936170213,0.6,0.6,0.3333333333,0.6153846154,0.6153846154,0.725,-0.1169811321,0.8235294118,0,0.1764705882,0.7142857143,,0.5833333333,0.3853160952,0.2806521052,0.6538461538,0.5106382979,0.1063829787,0.1063829787,0,0.4255319149,0.5744680851,5.75,0,0.9264705882,3,0.2058823529,0.08510638298,0.3404255319,0.1063829787,0,0.3617021277,0.08510638298,-0.1956967521,0.02351560759,0.6,0,near_caller_baseline
2024,12,2024_12_BAL_LAC,LAC,BAL,justinherbert,-3,3,51,27,24,140,1,218,251.0620577,36,33.8916968,6.055555556,7.431321115,33.8916968,7.431321115,251.0620577,251.8600821,251.8600821,-33.06205773,2.108303198,-1.375765559,33.06205773,False,False,15.66747807,-46.6270292,-2.900530928,0.7980243263,ypa_collapse,separate_efficiency_problem,11.03215373,5.843509016,0.6123170829,0.5933259215,0.9460577366,0.9816666667,36.65996832,35.52295059,272.4319966,263.9824528,9,6.666666667,0.7333333333,0.9090909091,40,0.9,0.7666666667,0.2333333333,0,0.6739130435,0.9285714286,,0.6255241169,0.1795335568,0.1949423263,0.6081114473,0.7396371482,0.4830141048,0.6073379572,36.36186364,270.216685,0.5916666667,0.6046633616,0.5916666667,0.6046633616,0,10,10,0,0.5028980681,0.4971019319,0.1659765358,0.05814454864,0.4002311147,0.7897584367,0.06211105134,9,60,6.666666667,44,40,0.7333333333,0.9090909091,0.5,0.6,0.4444444444,0.6,0.5555555556,0.6470588235,-0.1777777778,0.7666666667,0.2333333333,0,0.6739130435,0.9285714286,,0.1146366298,0.003653761474,0.5,0.4090909091,0.09090909091,0.09090909091,0,0.5227272727,0.4772727273,5.966666667,0.06666666667,0.7833333333,3.083333333,0.2333333333,0.09090909091,0.4318181818,0.1136363636,0.1818181818,0.04545454545,0.04545454545,0.05379977653,-0.1949423263,0.5916666667,0.008333333333,near_caller_baseline
2024,12,2024_12_NE_MIA,MIA,NE,tuatagovailoa,7.5,7.5,46,19.25,26.75,-360,1,317,261.939332,40,31.20493496,7.925,8.329658372,31.20493496,8.329658372,261.939332,259.9264477,259.9264477,55.06066798,8.795065043,-0.4046583715,55.06066798,False,False,73.25988716,-12.62733816,-3.558996698,-2.012884318,possession_explosion,mostly_in_game,10.7613204,5.976725684,0.5577358617,0.6047050766,0.9560605144,0.9600854701,32.92704326,35.69996406,274.2710216,297.3685045,13,5.076923077,0.6363636364,1,42,0.9523809524,0.3181818182,0,0.6818181818,0.6666666667,,0.6222222222,0.6433285599,0.1917524285,0.1649190117,0.5400007696,0.6948361432,0.4561941311,0.5558695205,32.81686011,273.3532335,0.5333333333,0.5559409341,0.5333333333,0.5559409341,0,27,27,0,0.6113714248,0.3886285752,0.1554751131,0.1701972377,0.4324724996,0.9670440778,0.06121489327,13,66,5.076923077,42,42,0.6363636364,1,0.6,0.6,0.5,0.6666666667,0.6666666667,0.7297297297,-0.04705882353,0.3181818182,0,0.6818181818,0.6666666667,,0.6222222222,-0.5385471148,0.3109956089,0.25,0.5476190476,0.04761904762,0,1,0.4285714286,0.5714285714,5.848484848,0.04545454545,0.7424242424,2.651515152,0.09090909091,0.02380952381,0.380952381,0.2142857143,0.1904761905,0.1666666667,0.02380952381,-0.1917524285,0.5168991702,0.5333333333,0.06666666667,near_caller_baseline
2024,12,2024_12_MIN_CHI,MIN,CHI,samdarnold,3,3,39.5,18.25,21.25,-175,0,330,205.513482,34,29.70387468,9.705882353,6.90012036,29.70387468,6.90012036,205.513482,204.9603105,204.9603105,124.486518,4.296125319,2.805761993,124.486518,True,True,29.64378178,83.34200263,12.05390514,-0.5531715776,ypa_explosion,separate_efficiency_problem,11.03215373,5.648117255,0.5700677227,0.6037671195,0.9426794273,0.985014881,32.98354128,34.93335426,227.5904047,241.044349,12,5.416666667,0.5846153846,1,38,0.8947368421,0.7692307692,0,0.2307692308,0.6,,0.5333333333,0.6977369672,0.1416477688,0.160615264,0.571174556,0.7290151927,0.4447902283,0.5732330778,33.16668552,228.854122,0.5833333333,0.5745267971,0.5833333333,0.5745267971,0,27,27,0,0.4422680501,0.5577319499,0.1709684145,0.05374374463,0.4358522307,0.8328986932,0.07044352161,12,65,5.416666667,38,38,0.5846153846,1,0.6,0.6,0.4285714286,0.6,0.5833333333,0.5454545455,0.02,0.7692307692,0,0.2307692308,0.6,,0.5333333333,-0.2887050216,0.3276545829,0.3703703704,0.5263157895,0.07894736842,0,1,0.3684210526,0.6315789474,6.246153846,0.04615384615,0.6,2.492307692,0.1384615385,0.02631578947,0.3421052632,0.2894736842,0.2368421053,0,0.1052631579,-0.1416477688,0.07015396672,0.5833333333,0.01666666667,near_caller_baseline
2024,12,2024_12_NE_MIA,NE,MIA,drakemaye,-7.5,7.5,46,26.75,19.25,285,0,222,205.6437934,37,34.37831529,6,6.290368495,34.37831529,6.290368495,205.6437934,216.2522714,216.2522714,16.35620662,2.621684705,-0.2903684947,16.35620662,False,False,16.49136287,-9.982379664,-0.7612546415,10.60847805,other_volume_or_mixed,unresolved,10.7613204,5.892099084,0.6213875216,0.5301476453,0.9412178316,0.8534265734,31.6485953,27.00155328,199.0813267,169.8497201,13,4.923076923,0.734375,0.914893617,43,0.8604651163,0.265625,0.734375,0,0.5294117647,0.8085106383,,0.5960593899,0.2726897496,0.1312508606,0.5874965807,0.7267364916,0.422085276,0.603755501,30.75055878,193.4323462,0.6,0.5568286246,0.6,0.5568286246,0,11,11,0,0.4025425125,0.5974574875,0.1112351887,0.05232867955,0.4475326295,0.7165436365,0.04876645881,12,64,5.333333333,47,43,0.734375,0.914893617,0.6,0.4666666667,0.6666666667,0.5,0.5,0.625,-0.3496598639,0.265625,0.734375,0,0.5294117647,0.8085106383,,0.01309803023,-0.2401173448,0.4285714286,0.4042553191,0.08510638298,0.08510638298,2,0.4042553191,0.5957446809,5.671875,0.015625,0.890625,3.046875,0.296875,0.02127659574,0.2553191489,0.4042553191,0.1276595745,0.1914893617,0,0.4616852504,-0.1312508606,0.6,-0.1333333333,run_heavier_than_caller
2024,12,2024_12_TB_NYG,NYG,TB,tommydevito,-6.5,6.5,40.5,23.5,17,240,1,189,193.158471,31,31.42237486,6.096774194,6.163354147,31.42237486,6.163354147,193.158471,193.6672244,193.6672244,-4.158470982,-0.4223748594,-0.06657995363,4.158470982,False,False,-2.603245842,-2.092100261,0.02812169856,0.5087534225,other_volume_or_mixed,unresolved,10.99048706,6.029424143,0.6106392569,0.5426304464,0.9513626557,0.835267962,32.15506704,28.57385631,198.1830658,176.1107958,10,5.6,0.7142857143,0.9,36,0.8611111111,0.1428571429,0.8571428571,0,0.375,0.7708333333,,0.6298819065,0.2272975217,0.1428205718,0.6063541714,0.7033206139,0.4317396485,0.6034558575,31.7768033,195.8516924,0.5333333333,0.5324779935,0.5333333333,0.5324779935,0,10,10,0,0.3075522012,0.6924477988,0.14558117,0.3568369392,0.4869943474,1.139563036,0.07072653968,10,56,5.6,40,36,0.7142857143,0.9,0.5,0.4666666667,0.25,0.375,0.375,0.5,-0.3382113821,0.1428571429,0.8571428571,0,0.375,0.7708333333,,-0.3671511293,-0.1162013008,0.35,0.4,0.1,0.1,1,0.225,0.775,6.053571429,0.1071428571,0.6964285714,3.267857143,0.3392857143,0,0.225,0.275,0.45,0,0,0.6298453354,-0.1428205718,0.5333333333,-0.06666666667,near_caller_baseline
2024,12,2024_12_PIT_CLE,PIT,CLE,russellwilson,3.5,3.5,36.5,16.5,20,-205,0,270,182.0411183,28,26.27502571,9.642857143,6.887784282,26.27502571,6.887784282,182.0411183,180.9767091,180.9767091,87.95888173,1.724974289,2.755072861,87.95888173,True,False,11.8812508,72.38961025,4.752429849,-1.064409172,ypa_explosion,separate_efficiency_problem,11.3238204,5.587288732,0.5559983039,0.5616627928,0.9550607393,0.9806896552,32.94808218,33.28375595,226.9392826,229.2513311,11,6.181818182,0.5147058824,0.9714285714,34,0.8235294118,0.8970588235,0.1029411765,0,0.5409836066,0.2857142857,,0.6603375378,0.1045372719,0.2351251902,0.5746931293,0.6441094613,0.3956693949,0.5398567337,31.99154369,220.3508518,0.5416666667,0.5415519594,0.5416666667,0.5415519594,0,27,10,0,0.498920321,0.501079679,0.1737966262,0.1181552335,0.3998221035,0.9886763133,0.09538389182,11,68,6.181818182,35,34,0.5147058824,0.9714285714,0.5,0.4666666667,0.5,0.4666666667,0.5,0.5666666667,-0.06163522013,0.8970588235,0.1029411765,0,0.5409836066,0.2857142857,,-0.2702342939,0.2198427471,0.3235294118,0.4285714286,0.1142857143,0.02857142857,1,0.6285714286,0.3714285714,6.720588235,0.2058823529,0.3823529412,2.147058824,0.25,0.08571428571,0.4571428571,0.2857142857,0.05714285714,0.02857142857,0,-0.001596095468,-0.2351251902,0.5416666667,-0.075,near_caller_baseline
2024,12,2024_12_ARI_SEA,SEA,ARI,genosmith,-1,1,46.5,23.75,22.75,-105,1,254,267.6687877,31,38.04765399,8.193548387,7.07911972,38.04765399,7.07911972,267.6687877,269.3438977,269.3438977,-13.66878771,-7.047653987,1.114428667,13.66878771,False,False,-49.89118632,42.4013963,-7.854107635,1.675109945,leading_suppression,partially_in_game,10.42798706,6.403419823,0.6291581285,0.6036317499,0.9454856884,0.9871264368,39.21028638,37.61943573,277.5743116,266.3124894,10,6.1,0.606557377,0.972972973,36,0.8611111111,0.8032786885,0,0.1967213115,0.612244898,,0.5833333333,0.7882348601,0.1917878633,0.01997727654,0.6118076755,0.7439622155,0.4700218068,0.6343208169,39.53203457,279.8520055,0.6583333333,0.6454429343,0.6583333333,0.6454429343,0,10,10,0,0.3856569463,0.6143430537,0.1236663135,0.04043889021,0.4400740599,0.6765422191,0.03452559264,10,61,6.1,37,36,0.606557377,0.972972973,0.6,0.6,0.5,0.6,0.6,0.625,-0.008695652174,0.8032786885,0,0.1967213115,0.612244898,,0.5833333333,-0.2397151589,0.04734490066,0.32,0.4054054054,0.1351351351,0.02702702703,1,0.2162162162,0.7837837838,5.393442623,0,0.9180327869,2.442622951,0.1147540984,0.05405405405,0.1351351351,0.4594594595,0.2702702703,0,0.02702702703,-0.1917878633,0.1767440349,0.6583333333,-0.05833333333,near_caller_baseline
2024,12,2024_12_TB_NYG,TB,NYG,bakermayfield,6.5,6.5,40.5,17,23.5,-298,0,294,253.1426743,30,32.81322262,9.8,7.756145776,32.81322262,7.756145776,253.1426743,254.504138,254.504138,40.85732568,-2.813222619,2.043854224,40.85732568,False,False,-21.81976473,67.06544366,-5.749816934,1.361463682,ypa_explosion,separate_efficiency_problem,10.99048706,5.717113306,0.6068132248,0.6439571654,0.9410475042,0.99,35.52184524,37.69619025,275.5126099,292.3771468,9,6.888888889,0.5161290323,0.9375,30,1,0.3709677419,0,0.6290322581,0.5652173913,,0.4871794872,0.6270260871,0.1879613834,0.1850125294,0.598944676,0.7515633502,0.4341370042,0.5971396089,34.95556772,271.1204789,0.625,0.6245851371,0.625,0.6245851371,0,10,10,0,0.5802301086,0.4197698914,0.1812407306,0.1218318591,0.453705612,0.8957373199,0.08143915489,9,62,6.888888889,32,30,0.5161290323,0.9375,0.6,0.6,0.5714285714,0.6111111111,0.5789473684,0.6153846154,0.1106382979,0.3709677419,0,0.6290322581,0.5652173913,,0.4871794872,-0.0138988679,0.6873315324,0.40625,0.625,0,0.0625,1,0.40625,0.59375,6.370967742,0.06451612903,0.5967741935,2.225806452,0.1129032258,0.03125,0.375,0.28125,0.3125,0,0,-0.1879613834,0.4440197286,0.625,-0.025,near_caller_baseline
2024,12,2024_12_DAL_WAS,WAS,DAL,jaydendaniels,10.5,10.5,45,17.25,27.75,-625,1,275,243.4385313,38,29.83006913,7.236842105,8.121857934,29.83006913,8.121857934,243.4385313,242.2755836,242.2755836,31.56146874,8.169930874,-0.885015829,31.56146874,False,False,66.35501789,-26.40008336,-7.230518145,-1.162947644,forced_trailing_volume,partially_in_game,10.78215373,5.944662608,0.5594132193,0.624753022,0.9273711563,0.9044047619,30.07335492,33.58594099,244.2515163,272.7802413,15,4.466666667,0.6417910448,0.9534883721,41,0.9268292683,0.776119403,0.223880597,0,0.5576923077,0.9333333333,,0.7151102311,0.01686765987,0.268022109,0.5554273886,0.7016263583,0.4531265261,0.5304745302,28.5176472,231.6162791,0.5,0.4797157156,0.5,0.4797157156,0,11,11,0,0.5341810672,0.4658189328,0.1311973374,0.1881366606,0.4582026298,1.009135706,0.06715615799,15,68,4.533333333,43,42,0.6323529412,0.976744186,0.3,0.4666666667,0.5,0.3333333333,0.4285714286,0.6666666667,-0.2125786164,0.7647058824,0.2352941176,0,0.5576923077,0.875,,0.2969788463,-0.1977972626,0.4615384615,0.3720930233,0.09302325581,0.04651162791,3,0.4651162791,0.5348837209,6.176470588,0.08823529412,0.6470588235,2.779411765,0.25,0.02325581395,0.3953488372,0.2790697674,0.1162790698,0.09302325581,0.04651162791,0.2184264578,-0.268022109,0.5,-0.03333333333,near_caller_baseline
2024,13,2024_13_ARI_MIN,ARI,MIN,kylermurray,-3.5,3.5,45.5,24.5,21,154,0,260,232.703818,45,32.55929227,5.777777778,7.116590025,32.55929227,7.116590025,232.703818,231.7111346,231.7111346,27.29618202,12.44070773,-1.338812248,27.29618202,False,False,88.53541656,-43.59077926,-16.65577188,-0.9926833937,other_volume_or_mixed,unresolved,10.59492794,5.800778724,0.6047739442,0.5473859586,0.9580048645,0.99,35.251718,31.90662501,250.8720247,227.0663693,10,7.6,0.6578947368,0.9,45,1,1,0,0,0.6578947368,,,0.6273171221,0.2075773628,0.1651055151,0.5709788349,0.7263399366,0.4171248218,0.5778261366,33.68095504,239.6935487,0.575,0.5757440476,0.575,0.5757440476,0,28,28,0,0.263956708,0.736043292,0.1648900066,0.02529888638,0.3645921997,0.7591845486,0.05757038184,10,77,7.7,50,46,0.6493506494,0.92,0.5,0.4666666667,0.5,0.5,0.5555555556,0.675,-0.2268817204,1,0,0,0.6493506494,,,0.06549987194,0.05580616406,0.4516129032,0.48,0.02,0.1,2,0.6,0.4,6.207792208,0.1428571429,0.6623376623,3.038961039,0.1948051948,0.08,0.38,0.2,0.2,0.08,0,-0.2075773628,-0.1651055151,0.575,-0.1083333333,near_caller_baseline
2024,13,2024_13_LAC_ATL,ATL,LAC,kirkcousins,-1,1,47,24,23,-102,1,245,239.0256453,39,31.21726619,6.282051282,7.702526779,31.21726619,7.702526779,239.0256453,240.4518288,240.4518288,5.974354651,7.782733806,-1.420475497,5.974354651,False,False,59.94671556,-44.34336173,-11.05518267,1.426183495,run_game_failure_pass_pivot,partially_in_game,10.6990946,5.910813134,0.6061302566,0.5292242713,0.9587780963,0.9755200676,35.85209451,31.30317021,276.151718,241.1135068,10,7.7,0.5194805195,1,40,0.975,1,0,0,0.5194805195,,,0.6171055953,0.3333966257,0.04949777899,0.5969541267,0.6650874555,0.3388065794,0.6068918184,35.89714024,276.498684,0.6166666667,0.6251264769,0.6166666667,0.6251264769,0,11,11,0,0.3765004874,0.6234995126,0.1605419841,0.0732154131,0.4102708883,0.8430792871,0.06533124807,10,77,7.7,40,40,0.5194805195,1,0.3,0.4666666667,0.4166666667,0.4117647059,0.4,0.5172413793,-0.06559139785,1,0,0,0.5194805195,,,-0.1803996792,-0.2908388372,0.3513513514,0.475,0.025,0,4,0.375,0.625,5.051948052,0,0.8701298701,2.103896104,0.1168831169,0.05,0.3,0.275,0.3,0.025,0.025,-0.3333966257,-0.04949777899,0.6166666667,-0.15,run_heavier_than_caller
2024,13,2024_13_PHI_BAL,BAL,PHI,lamarjackson,3,3,50,23.5,26.5,-162,1,237,278.0399193,36,32.22028732,6.583333333,8.630524519,32.22028732,8.630524519,278.0399193,278.0779798,278.0779798,-41.03991928,3.779712678,-2.047191186,41.03991928,False,False,32.62090295,-65.96108822,-7.737794481,0.03806047135,ypa_collapse,separate_efficiency_problem,10.9490946,5.686605513,0.5995616069,0.5891861534,0.946240175,0.99,34.9704888,34.36532216,301.8136611,296.5907555,11,6.454545455,0.6197183099,0.8863636364,39,0.9230769231,0.7464788732,0.1690140845,0.08450704225,0.5660377358,0.8333333333,0.6666666667,0.6152805908,0.3045505061,0.0801689031,0.6096756799,0.6826896252,0.4052809811,0.6155260151,35.90164108,309.8499936,0.525,0.5550369769,0.525,0.5550369769,0,29,29,0,0.6488039717,0.3511960283,0.1617056726,-0.1682013467,0.3890958897,0.4226595382,0.03177365414,11,71,6.454545455,44,39,0.6197183099,0.8863636364,0.4,0.4666666667,0.3333333333,0.4285714286,0.4705882353,0.6,-0.194047619,0.7464788732,0.1690140845,0.08450704225,0.5660377358,0.8333333333,0.6666666667,0.02648252118,0.08043827121,0.40625,0.4318181818,0.06818181818,0.1136363636,0,0.4545454545,0.5454545455,5.943661972,0.02816901408,0.8450704225,2.563380282,0.2535211268,0,0.4545454545,0.1818181818,0.1818181818,0.1136363636,0.06818181818,-0.1355364216,0.004338139153,0.525,-0.05833333333,near_caller_baseline
2024,13,2024_13_SF_BUF,BUF,SF,joshallen,6.5,6.5,45,19.25,25.75,-340,1,148,258.8966681,17,33.70644214,8.705882353,7.645154967,33.70644214,7.645154967,258.8966681,257.6909736,257.6909736,-110.8966681,-16.70644214,1.060727386,110.8966681,True,True,-127.7233391,35.75334625,-17.72098069,-1.205694555,planned_run_heavy_opening,pregame_candidate,10.61576127,6.025179555,0.5943818836,0.6043037358,0.9494143177,0.9846236559,35.53961703,36.13287002,271.7058797,276.2413907,10,5.6,0.3392857143,0.9473684211,18,0.9444444444,0.3035714286,0,0.6964285714,0.2941176471,,0.358974359,0.5853293094,0.2692584172,0.1454122734,0.5815212093,0.6898308583,0.4094045097,0.5856566134,35.01791075,267.7173543,0.55,0.5477628172,0.55,0.5477628172,0,18,18,0,0.4024140504,0.5975859496,0.1363230313,0.07316993482,0.4413971524,0.8314772187,0.03881111096,10,56,5.6,19,18,0.3392857143,0.9473684211,0.4,0.3333333333,0.6666666667,0.3125,0.3125,0.3846153846,-0.008130081301,0.3035714286,0,0.6964285714,0.2941176471,,0.358974359,0.2022360032,0.5019585757,0.5,0.5263157895,0,0.05263157895,0,0.6842105263,0.3157894737,6.607142857,0.3928571429,0.375,1.446428571,0.05357142857,0.05263157895,0.5789473684,0.1052631579,0.2105263158,0.05263157895,0,-0.2692584172,0.5510162981,0.55,-0.2166666667,run_heavier_than_caller
2024,13,2024_13_CHI_DET,CHI,DET,calebwilliams,-9.5,9.5,47.5,28.5,19,390,0,256,236.0354617,39,35.49968928,6.564102564,6.63536734,35.49968928,6.63536734,236.0354617,235.5534789,235.5534789,19.96453825,3.500310718,-0.07126477621,19.96453825,False,False,23.22584742,-2.529877412,-0.24944886,-0.4819828968,other_volume_or_mixed,unresolved,10.92826127,5.874450192,0.6245622736,0.5607056076,0.9381671705,0.9882638889,37.17467674,33.37385332,246.6676359,221.4477764,10,5.9,0.813559322,0.9166666667,44,0.8863636364,0.2542372881,0.7457627119,0,0.8666666667,0.7954545455,,0.6427097308,0.3343537511,0.02293651812,0.587883605,0.7293906361,0.4982976613,0.633142222,37.6853653,250.0562421,0.55,0.5734126984,0.5416666667,0.550976801,0,11,2,0,0.6296948157,0.3703051843,0.1351232128,-0.2188006635,0.355387699,0.4112210057,0.06535472685,10,60,6,48,45,0.8,0.9375,0.7,0.8,0.6666666667,0.6666666667,0.6666666667,0.7894736842,0,0.25,0.75,0,0.8666666667,0.7777777778,,0.04792107024,0.01186820625,0.4666666667,0.3958333333,0.1041666667,0.08333333333,0,0.7083333333,0.2916666667,6.133333333,0.06666666667,0.55,3.383333333,0.2,0,0.4166666667,0.3958333333,0.04166666667,0.04166666667,0,0.4156462489,-0.02293651812,0.5416666667,0.2583333333,pass_heavier_than_caller
2024,13,2024_13_PIT_CIN,CIN,PIT,joeburrow,3,3,46,21.5,24.5,-155,1,309,233.4547011,38,31.65242584,8.131578947,7.366079641,31.65242584,7.366079641,233.4547011,233.1542896,233.1542896,75.54529894,6.347574159,0.7654993065,75.54529894,True,False,46.75673678,24.22991003,4.859063616,-0.3004114885,other_volume_or_mixed,unresolved,11.28242794,5.723855416,0.6223916634,0.6303103517,0.9682743179,0.99,38.52907634,39.01928173,283.8082448,287.4191367,10,5.7,0.7719298246,0.9545454545,42,0.9047619048,0.649122807,0.350877193,0,0.6756756757,0.95,,0.5552066567,0.3250464658,0.1197468775,0.6156590447,0.7316957157,0.4836816166,0.6375724696,39.46884221,290.730635,0.6666666667,0.6547212903,0.6666666667,0.6547212903,0,28,28,0,0.5529434755,0.4470565245,0.1835710509,-0.08063271088,0.439190392,0.6131201913,0.06125201244,10,57,5.7,44,42,0.7719298246,0.9545454545,0.6,0.6666666667,0.6666666667,0.5555555556,0.5555555556,0.6538461538,-0.1428571429,0.649122807,0.350877193,0,0.6756756757,0.95,,0.07775681587,-0.0309631813,0.4,0.5681818182,0.09090909091,0.04545454545,3,0.4090909091,0.5909090909,6.122807018,0.05263157895,0.7719298246,3.350877193,0.2280701754,0.02272727273,0.3636363636,0.25,0.2954545455,0.04545454545,0.02272727273,0.02583072715,-0.1197468775,0.6666666667,0,near_caller_baseline
2024,13,2024_13_CLE_DEN,CLE,DEN,jameiswinston,-6.5,6.5,41.5,24,17.5,235,0,497,223.2622281,58,33.54636286,8.568965517,6.6436051,33.54636286,6.6436051,223.2622281,222.8687874,222.8687874,273.7377719,24.45363714,1.925360417,273.7377719,True,True,162.4603084,64.5888392,47.082065,-0.3934406991,possession_explosion,mostly_in_game,10.99076127,5.925052599,0.6385953783,0.5819873615,0.9493046375,0.75,29.608242,26.98363193,196.7054676,179.2685947,15,5.666666667,0.7411764706,0.9841269841,62,0.935483871,0.7764705882,0.2235294118,0,0.6666666667,1,,0.6905763083,0.2900448762,0.01937881546,0.6249348405,0.7434410745,0.485121472,0.656597549,30.44290608,202.2506461,0.6083333333,0.6078754579,0.65,0.6714171245,0,14,4,0,0.6120601094,0.3879398906,0.1446997366,0.00686657376,0.399472901,0.7685298973,0.05751079069,15,85,5.666666667,63,62,0.7411764706,0.9841269841,0.4,0.4666666667,0.3333333333,0.4545454545,0.4615384615,0.7111111111,-0.3333333333,0.7764705882,0.2235294118,0,0.6666666667,1,,-0.1243506146,-0.03904550853,0.2608695652,0.4444444444,0.04761904762,0.01587301587,3,0.3968253968,0.6031746032,6.458823529,0.09411764706,0.5882352941,3.164705882,0.2588235294,0.03174603175,0.2222222222,0.2380952381,0.1587301587,0.09523809524,0.04761904762,-0.06651546444,-0.01937881546,0.65,-0.1833333333,run_heavier_than_caller
2024,13,2024_13_NYG_DAL,DAL,NYG,cooperrush,4.5,4.5,39,17.25,21.75,-218,1,195,206.8187265,36,32.69926374,5.416666667,6.287544687,32.69926374,6.287544687,206.8187265,205.598082,205.598082,-11.81872648,3.300736265,-0.8708780199,11.81872648,False,False,20.75352676,-28.47707005,-2.874538663,-1.220644527,ypa_collapse,separate_efficiency_problem,11.03242794,5.805082754,0.6003853916,0.6224126536,0.9545486588,0.75,27.52763913,28.53758795,173.0812611,179.4313595,11,6.181818182,0.5441176471,0.972972973,36,1,0.7058823529,0,0.2941176471,0.625,,0.35,0.6542970015,0.2095854683,0.1361175303,0.5888397882,0.7437603437,0.4261052998,0.5991578687,27.47135727,172.7273864,0.6083333333,0.6122933949,0.6083333333,0.6122933949,0,28,28,0,0.5552509045,0.4447490955,0.1523862975,0.2547581433,0.4649851575,1.026097418,0.0868942863,11,68,6.181818182,37,36,0.5441176471,0.972972973,0.9,0.6666666667,0.9,0.5909090909,0.625,0.6486486486,0.1572327044,0.7058823529,0,0.2941176471,0.625,,0.35,-0.2067613147,-0.07526718097,0.3125,0.3513513514,0,0.02702702703,0,0.4324324324,0.5675675676,5.794117647,0.04411764706,0.7794117647,2.367647059,0.1470588235,0,0.3783783784,0.2162162162,0.1891891892,0.08108108108,0.02702702703,-0.2095854683,0.1580001168,0.6083333333,0.05833333333,near_caller_baseline
